"","agree_rate","agree_vote","disagree_vote","valid_vote","vote_rate","is_municipality","is_offshoreIsland","location","gender_ratio","young_ratio","middle_ratio","old_ratio","young_old_ratio","age_med","married_ratio","college_ratio","salary_med"
"高雄市新興區",0.348235657478187,9020,16882,25902,0.613707586517867,"1","0","special municipality",0.903591763346034,0.166351819367607,0.592722529573157,0.240925651059236,0.690469523009428,51,0.64812668139367,0.49397432252138,1056
"高雄市仁武區",0.318550830001212,13145,28120,41265,0.585727676570078,"1","0","special municipality",1.01943850413994,0.215879006747492,0.650555955306352,0.133565037946156,1.61628379751982,44,0.656039503341889,0.355686422680547,811
"高雄市小港區",0.328928364132122,24368,49715,74083,0.587909562806536,"1","0","special municipality",0.967192709490998,0.214521377564856,0.64089758654976,0.144581035885384,1.48374492028759,44,0.65178629719633,0.336433208806355,799
"高雄市楠梓區",0.326197085357391,28203,58257,86460,0.600227254917326,"1","0","special municipality",0.938509033857989,0.215694593112811,0.642554108033313,0.141751298853876,1.5216410350861,44,0.651545019650189,0.410199264216566,848
"高雄市三民區",0.343897028351332,56428,107656,164084,0.593501635471247,"1","0","special municipality",0.910322916598005,0.195164534861654,0.629207396391516,0.17562806874683,1.11123772102161,47,0.639309539693129,0.43162108072048,904
"高雄市彌陀區",0.344529750479846,3231,6147,9378,0.619579062291502,"1","0","special municipality",1.05289359054138,0.200909366474689,0.612185510760837,0.186905122764474,1.0749270191372,47,0.668398925610183,0.235898633656429,650
"高雄市林園區",0.31512251891123,9748,21186,30934,0.556545857362715,"1","0","special municipality",1.01005400631772,0.218746831592822,0.623643921727669,0.157609246679509,1.38790607912512,45,0.643179383986239,0.258673850248288,734
"高雄市鹽埕區",0.381667357942762,4601,7454,12055,0.580839154369246,"1","0","special municipality",0.981256286001646,0.170381651206793,0.587705939360377,0.24191240943283,0.704311331552842,52,0.636027255087767,0.39438653490366,871
"高雄市那瑪夏區",0.191790040376851,285,1201,1486,0.661303630363036,"1","0","special municipality",1.07350427350427,0.27040395713108,0.630667765869744,0.0989282769991756,2.73333333333333,40,0.644907589461266,0.192685804168305,686
"高雄市永安區",0.298939929328622,2115,4960,7075,0.631280726606116,"1","0","special municipality",0.996672766594577,0.207298783536077,0.63464422596234,0.158056990501583,1.31154454401687,46,0.684532924961715,0.288304989119046,691
"高雄市大寮區",0.317246775055339,16625,35779,52404,0.571406550267704,"1","0","special municipality",1.04030179188934,0.221903793411605,0.625281193183569,0.152815013404826,1.45210727969349,46,0.647260104140838,0.28207289858666,711
"高雄市旗山區",0.311635770786788,5161,11400,16561,0.559038629828729,"1","0","special municipality",1.06452236689442,0.188579100190452,0.57376127884105,0.237659620968497,0.793483972674724,51,0.666515522505366,0.245579033281944,703
"高雄市燕巢區",0.305507497116494,4238,9634,13872,0.573965861909888,"1","0","special municipality",1.1100939727803,0.205589895189465,0.603140476830345,0.19126962798019,1.07486953030911,48,0.662601475330837,0.262779404678059,716
"高雄市前鎮區",0.325431515097453,29186,60498,89684,0.588373084791436,"1","0","special municipality",0.948660257721415,0.188597114084429,0.621959878734741,0.18944300718083,0.995534841275015,47,0.642246321421747,0.374152016051978,844
"高雄市六龜區",0.289161554192229,1414,3476,4890,0.476567255021302,"1","0","special municipality",1.18266312594841,0.171634657165204,0.589380377161728,0.238984965673069,0.718181818181818,52,0.676652280612677,0.148937970720149,650
"新北市坪林區",0.30307467057101,828,1904,2732,0.513495162111696,"1","0","special municipality",1.23062381852552,0.169491525423729,0.558135593220339,0.272372881355932,0.622277535780958,53,0.711245703061057,0.20952692748404,728
"新北市淡水區",0.363150238409526,26961,47281,74242,0.528613721549242,"1","0","special municipality",0.891912688845,0.192895878524946,0.644502440347072,0.162601681127983,1.18630925084421,47,0.652033751199107,0.442380856048395,976
"新北市五股區",0.343120117987655,12563,24051,36614,0.536711621550736,"1","0","special municipality",0.996092567623346,0.232464846980976,0.64021229666391,0.127322856355114,1.82579038544825,44,0.639401760307061,0.310330223016346,810
"新北市中和區",0.3391055843873,63839,124418,188257,0.556778789700487,"1","0","special municipality",0.921133862339803,0.184957742371475,0.638822058089518,0.176220199539008,1.04958309464706,47,0.644142441979007,0.416805086980516,898
"新北市三峽區",0.33402927158463,15839,31579,47418,0.529021857865544,"1","0","special municipality",0.981717812014609,0.225254996663595,0.636014108226621,0.138730895109784,1.62368300503894,45,0.646600466105988,0.335464586077617,848
"新北市汐止區",0.362956173016328,31677,55598,87275,0.52914612468432,"1","0","special municipality",0.932541842049733,0.200599972415061,0.650378143533631,0.149021884051308,1.34611083259419,47,0.644459121207244,0.411596245955411,932
"新北市貢寮區",0.305629432624113,1379,3133,4512,0.440375919851051,"1","0","special municipality",1.03238575026988,0.153859773371105,0.610658640226629,0.235481586402266,0.653383458646617,50,0.71616932685635,0.188931297709924,658
"新北市深坑區",0.350882079851439,3779,6991,10770,0.550669123351435,"1","0","special municipality",0.989881468632553,0.217782943483946,0.627827013414693,0.154390043101361,1.41060225846926,48,0.631075213595406,0.362155095942854,850
"新北市新莊區",0.358285735900443,66304,118755,185059,0.569431359987941,"1","0","special municipality",0.927778367002897,0.220400871005479,0.64871376119161,0.130885367802912,1.68392292205925,44,0.633911630676096,0.370086188189603,843
"新北市萬里區",0.280063470474895,2471,6352,8823,0.498419443436804,"1","0","special municipality",0.999275437325329,0.182811286564846,0.615014237639141,0.202174475796013,0.904225352112676,49,0.69305688036548,0.220844419900597,673
"新北市金山區",0.308676436380554,2654,5944,8598,0.508167351670355,"1","0","special municipality",0.963207937164117,0.205095809644136,0.617498420720152,0.177405769635713,1.15608308605341,47,0.667956222957496,0.23542886230593,669
"新北市泰山區",0.339763884368435,11483,22314,33797,0.553850463798792,"1","0","special municipality",0.957530368070143,0.211029720524425,0.655266800416803,0.133703479058772,1.5783412818425,44,0.646946536425323,0.359048542241444,854
"新北市三芝區",0.337729420815474,3073,6026,9099,0.485610616829862,"1","0","special municipality",1.06308243727599,0.206393328700486,0.600565869155167,0.193040802144346,1.06916945230136,49,0.654428680981595,0.264906058282209,669
"新北市土城區",0.352896669954891,36847,67566,104413,0.549473810033718,"1","0","special municipality",0.953690022552298,0.227545029356155,0.648775997611703,0.123678973032143,1.83980367703263,44,0.631053412676685,0.350537200601319,792
"新北市樹林區",0.346579142243922,27613,52060,79673,0.554022958277998,"1","0","special municipality",0.974612312639386,0.223520914045571,0.643843981876683,0.132635104077746,1.68523194217536,44,0.641605890028429,0.34440655316091,825
"新北市蘆洲區",0.359458534455289,30458,54275,84733,0.536728831879229,"1","0","special municipality",0.939182383383696,0.236212856656696,0.646092672529598,0.117694470813706,2.00700045655151,44,0.62291102497896,0.333543256596839,815
"新北市鶯歌區",0.339135737450453,12235,23842,36077,0.531258287389211,"1","0","special municipality",0.99189024051547,0.226073619631902,0.637702175125488,0.13622420524261,1.65957011258956,44,0.634691318499546,0.299076890240649,741
"新北市平溪區",0.279529663281668,523,1348,1871,0.480907197408007,"1","0","special municipality",1.26216640502355,0.114272495951885,0.574138329863521,0.311589174184594,0.366740905716407,55,0.734503190519599,0.157930720145852,657
"新北市新店區",0.33103231441048,47379,95746,143125,0.567393667180452,"1","0","special municipality",0.908167458492239,0.18812528336104,0.620043070878041,0.191831645760919,0.980679087722062,49,0.651466800517328,0.471801598147585,1056
"新北市雙溪區",0.299686341602509,1051,2456,3507,0.485435679459932,"1","0","special municipality",1.18647764449291,0.14925187032419,0.568079800498753,0.282668329177057,0.52801058667843,54,0.701690380639669,0.200048644047185,738
"新北市林口區",0.355736459350917,16387,29678,46065,0.559992111643446,"1","0","special municipality",0.913232489020982,0.208996058428008,0.659969858567123,0.131034083004869,1.59497478545519,44,0.66671438166863,0.473193344858342,1158
"新北市三重區",0.363124031098108,62307,109279,171586,0.559430764659872,"1","0","special municipality",0.9492167672022,0.20136987960563,0.636939512124222,0.161690608270149,1.24540244952994,46,0.625441613302008,0.344516964395568,816
"新北市瑞芳區",0.314498662249968,4937,10761,15698,0.485643338280626,"1","0","special municipality",1.01394148020654,0.194513289462439,0.60778281058599,0.197703899951571,0.983861671469741,49,0.656003529865975,0.226159616127075,666
"新北市板橋區",0.357967022967448,88512,158751,247263,0.566680549231676,"1","0","special municipality",0.927900415903208,0.193517798146157,0.641586693361551,0.164895508492292,1.1735783461634,46,0.642337010282712,0.400495847845784,925
"新北市八里區",0.341789864330474,5618,10819,16437,0.530300272975432,"1","0","special municipality",0.980918091809181,0.22270689446262,0.636677571792076,0.140615533745305,1.58380008616975,46,0.646555736560391,0.321328834070282,805
"新北市石碇區",0.32018927444795,1015,2155,3170,0.505757178253899,"1","0","special municipality",1.22301228183581,0.172433847048561,0.592759523117185,0.234806629834254,0.734365325077399,52,0.681703204047218,0.213041034288926,754
"新北市永和區",0.341346923779827,36235,69918,106153,0.591475947560677,"1","0","special municipality",0.877627575198284,0.178163057108244,0.616442796114854,0.205394146776902,0.867420322847682,49,0.644841381931355,0.502092823797076,1032
"新北市石門區",0.314098629015756,1535,3352,4887,0.518332066869301,"1","0","special municipality",1.06958914881069,0.212481003039514,0.597454407294833,0.190064589665653,1.11794102948526,47,0.670933528389869,0.222273018195117,707
"新北市烏來區",0.294759825327511,810,1938,2748,0.543313069908815,"1","0","special municipality",0.940981187753596,0.226719878373242,0.613264918282022,0.160015203344736,1.41686460807601,45,0.674372042227885,0.252639242810339,785
"臺中市豐原區",0.30688572678383,23853,53873,77726,0.602174772058716,"1","0","special municipality",0.951954780970325,0.220442845442845,0.616773429273429,0.162783725283725,1.35420690894389,45,0.648949216204284,0.360714210633273,802
"臺中市西區",0.346857164313608,18475,34789,53264,0.587552609427609,"1","0","special municipality",0.870929067002103,0.198043932724732,0.623525333277306,0.178430733997962,1.10992051810421,47,0.643887071367987,0.512369239468476,1111
"臺中市西屯區",0.334962051201384,34071,67645,101716,0.580488972548337,"1","0","special municipality",0.884425146695886,0.224556560299104,0.651432484131815,0.124010955569081,1.81078001752848,44,0.644103838575001,0.488278386373917,1145
"臺中市大里區",0.309469676366603,28448,63477,91925,0.5639085050271,"1","0","special municipality",0.939328631875882,0.237407853473204,0.638261972502953,0.124330174023843,1.90949506294164,43,0.640151409724735,0.361017562414762,768
"臺中市中區",0.315038560411311,2451,5329,7780,0.562670114316821,"1","0","special municipality",0.972828269307991,0.166497048646448,0.609607164665174,0.223895786688378,0.743636363636364,49,0.654808700209644,0.396750524109015,907
"臺中市東勢區",0.256021031207598,6038,17546,23584,0.589356429911304,"1","0","special municipality",1.04914459030378,0.197344989477092,0.5815583154097,0.221096695113208,0.892573221757322,49,0.672942069766403,0.279221939345214,696
"臺中市大甲區",0.296910788747284,10111,23943,34054,0.577145665858029,"1","0","special municipality",0.989874455870292,0.233248260228588,0.602380990124122,0.16437074964729,1.41903751567171,44,0.653257024881211,0.309246580541345,794
"臺中市霧峰區",0.287458735296946,8969,22232,31201,0.605921231326392,"1","0","special municipality",1.01648672308141,0.224802836263657,0.607481368931336,0.167715794805007,1.34037963761864,46,0.655015065224585,0.319295678980093,741
"臺中市清水區",0.306997397029551,12030,27156,39186,0.586315848339112,"1","0","special municipality",1.04557533502872,0.217561357191747,0.611295031359566,0.171143611448686,1.27122102513875,45,0.653471962367028,0.317541561982146,732
"臺中市南區",0.340829791807914,20611,39862,60473,0.614860627345793,"1","0","special municipality",0.890307888504281,0.215904162530479,0.650208656598464,0.133887180871057,1.61258278145695,44,0.64269085802971,0.479537728179735,898
"臺中市新社區",0.26221928665786,2779,7819,10598,0.540028763183126,"1","0","special municipality",1.07667064439141,0.20006704017622,0.579897524302064,0.220035435521716,0.909249183895539,48,0.677811968952372,0.240481330087723,692
"臺中市和平區",0.209654686398872,1190,4486,5676,0.632027795325332,"1","0","special municipality",1.16723627249943,0.194806560134567,0.615433137089992,0.189760302775442,1.02659279778393,49,0.711626955721444,0.205133449227937,705
"臺中市太平區",0.303205753291078,24875,57165,82040,0.549124273393868,"1","0","special municipality",0.963394942117553,0.233695411497511,0.634722810924343,0.131581777578146,1.77604692533295,43,0.642859310051883,0.342012803786523,728
"臺中市梧棲區",0.301407333994054,7603,17622,25225,0.572066326530612,"1","0","special municipality",0.996225614927905,0.232797263708016,0.628518620806866,0.138684115485118,1.67861519607843,43,0.648361237950279,0.329213597158803,755
"臺中市龍井區",0.318605129410382,10845,23194,34039,0.565944262707599,"1","0","special municipality",1.00195134233469,0.241730599924538,0.62589611369639,0.132373286379072,1.82612826603325,43,0.647790325248485,0.345037065997023,816
"臺中市大安區",0.277678171223667,2478,6446,8924,0.589225181598063,"1","0","special municipality",1.12414856702223,0.225617134559535,0.581558567279768,0.192824298160697,1.17006589268905,46,0.67183854409706,0.232326178254783,682
"臺中市烏日區",0.3058357771261,10429,23671,34100,0.587488858277287,"1","0","special municipality",0.986520396345387,0.229428816660999,0.626342126998008,0.144229056340993,1.59072535369414,43,0.653838989102425,0.355692508305132,823
"臺中市大肚區",0.296200975684708,7711,18322,26033,0.584613439534737,"1","0","special municipality",1.0334903640257,0.225980371509203,0.618276399477697,0.1557432290131,1.45098039215686,44,0.648843726688038,0.318433839391923,723
"臺中市大雅區",0.291748642946879,12308,29879,42187,0.575418777286919,"1","0","special municipality",0.97574703233729,0.248368467395245,0.635132335422386,0.116499197182369,2.13193286651106,43,0.645396029206459,0.34103853424099,792
"臺中市外埔區",0.266626319682604,3965,10906,14871,0.586496175024945,"1","0","special municipality",1.03786225065864,0.230487940014036,0.609943486130093,0.159568573855871,1.44444444444444,44,0.671521723722447,0.26224395775746,736
"臺中市石岡區",0.265486725663717,1890,5229,7119,0.593944099378882,"1","0","special municipality",1.0696405648267,0.205070553574198,0.592572491859203,0.202356954566599,1.01340996168582,48,0.659146933592291,0.277657428848883,704
"臺中市神岡區",0.292257789718554,8920,21601,30521,0.597470906258591,"1","0","special municipality",1.0264124346181,0.231300113499066,0.616977263574122,0.151722622926811,1.52449324324324,44,0.65464189117988,0.302961115599424,697
"臺中市后里區",0.292973548439931,7155,17267,24422,0.583626173212935,"1","0","special municipality",1.01716257393798,0.220726424525158,0.608552704654004,0.170720870820838,1.29290826284971,45,0.664866588710535,0.284787923886468,715
"臺中市潭子區",0.316305522147706,15517,33540,49057,0.576765340217015,"1","0","special municipality",0.953519314240845,0.235755836673626,0.636445853756574,0.1277983095698,1.84474925738249,44,0.645573406255341,0.352664074517177,771
"臺中市沙鹿區",0.304597125544594,12165,27773,39938,0.569595860228819,"1","0","special municipality",1.00061957868649,0.221928985956077,0.642384908505797,0.135686105538126,1.63560583506996,42,0.662270958795054,0.364270214050001,851
"臺中市北屯區",0.320219103594418,40045,85010,125055,0.573910943263657,"1","0","special municipality",0.89127494502759,0.222768693485195,0.64234601429405,0.134885292220755,1.65154176424668,44,0.646590894787851,0.452692922503745,913
"臺中市南屯區",0.335028494032864,26220,52042,78262,0.605627251786664,"1","0","special municipality",0.874367202412238,0.23196298510106,0.652948425612303,0.115088589286637,2.01551679917928,44,0.643289733776338,0.497763945549621,1147
"臺中市北區",0.335138503538628,22588,44811,67399,0.566236830068768,"1","0","special municipality",0.890315352822733,0.205588614539368,0.621435035759765,0.172976349700867,1.18853597555329,46,0.637805029109377,0.463768115942029,941
"臺中市東區",0.328167958010497,11817,24192,36009,0.59124916395763,"1","0","special municipality",0.965618320610687,0.207987696896262,0.621555286295709,0.170457016808028,1.22017679759409,46,0.643056054617319,0.391469038208169,824
"臺南市佳里區",0.321528086257723,7962,16801,24763,0.523875652191164,"1","0","special municipality",0.966222533894343,0.200241732548693,0.617091680041213,0.182666587410093,1.0962143399501,47,0.663032857553405,0.340530702174538,774
"臺南市學甲區",0.307954659444277,3070,6899,9969,0.474498161031595,"1","0","special municipality",1.0449285843428,0.186817558905442,0.614738517306927,0.198443923787631,0.941412341278681,49,0.666996217331499,0.284301925722146,704
"臺南市東山區",0.301791092090664,1904,4405,6309,0.378701748687131,"1","0","special municipality",1.13854516017116,0.169586848366861,0.566407094959983,0.264006056673156,0.642359688652192,52,0.707024078056969,0.200965220584378,680
"臺南市歸仁區",0.345119590764551,9985,18947,28932,0.532089149110426,"1","0","special municipality",1.01103211571464,0.21720276553874,0.634436878493931,0.148360355967329,1.4640215987792,45,0.655348446683459,0.33919395465995,794
"臺南市新營區",0.326212452300969,10002,20659,30661,0.498206284931254,"1","0","special municipality",0.960142305836951,0.211631340941951,0.598301904205248,0.190066754852801,1.11345795905155,47,0.651723271184185,0.424038561057472,874
"臺南市西港區",0.323403365736386,3094,6473,9567,0.471851233537377,"1","0","special municipality",1.01400037334329,0.211975159885068,0.598248215775327,0.189776624339605,1.11697191697192,48,0.667087011349306,0.273464240677355,690
"臺南市左鎮區",0.254700854700855,447,1308,1755,0.449524671797193,"1","0","special municipality",1.29317476732161,0.131679819616685,0.570913190529876,0.297406989853439,0.44275966641395,55,0.738249053241256,0.165515705056806,660
"臺南市新市區",0.324452840020844,4981,10371,15352,0.536727440268545,"1","0","special municipality",0.995667870036101,0.215366399158006,0.633831074858571,0.150802525983423,1.42813522355507,44,0.666402836699804,0.374121446210346,818
"臺南市安南區",0.334799123075354,26267,52189,78456,0.52361356433287,"1","0","special municipality",1.00442849794884,0.215440463151307,0.655578156782976,0.128981380065717,1.67032220496894,43,0.644289681846387,0.330082113875016,760
"臺南市龍崎區",0.290438965724594,483,1180,1663,0.488553730137355,"1","0","special municipality",1.17289719626168,0.130645161290323,0.590322580645161,0.279032258064516,0.468208092485549,55,0.753435517970402,0.169133192389006,662
"臺南市北區",0.349553493258624,19963,37147,57110,0.539961769426361,"1","0","special municipality",0.925257776622476,0.188339919169735,0.636326813505315,0.17533326732495,1.07418245289799,46,0.642630724204712,0.434757310220848,975
"臺南市白河區",0.322947325687608,3182,6671,9853,0.431991644572989,"1","0","special municipality",1.09736598502062,0.170204229025398,0.556714681218152,0.27308108975645,0.623273582133412,53,0.695143290430455,0.228486993039624,692
"臺南市山上區",0.325439266615737,852,1766,2618,0.441253263707572,"1","0","special municipality",1.10125765881974,0.196286065070595,0.574585635359116,0.229128299570289,0.856664434025452,50,0.684038117927338,0.261018463371054,676
"臺南市鹽水區",0.321432225063939,3142,6633,9775,0.480674472220966,"1","0","special municipality",1.0928429611421,0.189239248283339,0.587052764727141,0.223707986989519,0.84592084006462,50,0.676634942809744,0.282240461014581,709
"臺南市北門區",0.322387281730519,1237,2600,3837,0.412594458438287,"1","0","special municipality",1.00949878738884,0.156894297495726,0.638640249421704,0.204465453082571,0.767338908017708,50,0.704158883099007,0.204994592468784,649
"臺南市後壁區",0.315188559566371,2733,5938,8671,0.462309869967852,"1","0","special municipality",1.08238579692799,0.168742216687422,0.553405498610978,0.2778522847016,0.607309084640579,53,0.702548126104343,0.258486003905887,729
"臺南市善化區",0.351334477914781,6753,12468,19221,0.512515644555695,"1","0","special municipality",1.00315805303524,0.193613773429093,0.627211531242962,0.179174695327945,1.08058659217877,45,0.68379055976086,0.409527023769346,999
"臺南市下營區",0.328064551785122,2968,6079,9047,0.470616317372416,"1","0","special municipality",1.06280098280098,0.181571299251989,0.580780408785554,0.237648291962457,0.764033680834002,51,0.694058856191005,0.270729224504905,731
"臺南市將軍區",0.29563224588838,2193,5225,7418,0.446941534302129,"1","0","special municipality",1.02878026496117,0.161056068453051,0.605719432560234,0.233224498986715,0.690562394400193,51,0.69486504279131,0.201174017994294,641
"臺南市新化區",0.320179659929419,5988,12714,18702,0.540138352638353,"1","0","special municipality",1.02214881403661,0.205993412067165,0.605848798907367,0.188157789025468,1.09479077711358,47,0.657673985086993,0.321069801159901,740
"臺南市麻豆區",0.342808607021518,6054,11606,17660,0.491294154834971,"1","0","special municipality",1.0256464942682,0.190255586849517,0.594035429443816,0.215708983706667,0.882001220256254,49,0.675372279495991,0.3307369224895,787
"臺南市柳營區",0.308849662362279,2607,5834,8441,0.494947883429058,"1","0","special municipality",1.09654788418708,0.198969564986456,0.568916980931641,0.232113454081904,0.85720823798627,50,0.679238487265243,0.28906611782866,747
"臺南市七股區",0.306199270674038,2603,5898,8501,0.457744360902256,"1","0","special municipality",1.07705105542269,0.17476846057572,0.597496871088861,0.227734668335419,0.767421411299187,51,0.691143552311436,0.196642335766423,641
"臺南市永康區",0.340628367736052,32872,63632,96504,0.519833231624453,"1","0","special municipality",0.945632558649638,0.216515924056471,0.660693330600323,0.122790745343206,1.76329187880811,44,0.646969352783731,0.39855702278541,865
"臺南市玉井區",0.278318903318903,1543,4001,5544,0.48660678158129,"1","0","special municipality",1.06814765324871,0.175658213535778,0.576158940397351,0.248182846066871,0.707777416205662,52,0.692898573444114,0.242044207556043,700
"臺南市楠西區",0.253914033589525,892,2621,3513,0.451102251407129,"1","0","special municipality",1.11287128712871,0.162605435801312,0.585168697282099,0.252225866916589,0.644681839294008,52,0.70525835519562,0.196418387133569,653
"臺南市南化區",0.287230905337658,974,2417,3391,0.477523760595941,"1","0","special municipality",1.17935086737549,0.181923225060983,0.567723712928489,0.250353062010528,0.726666666666667,52,0.722543352601156,0.198165368182961,670
"臺南市安定區",0.312611012433393,4048,8901,12949,0.539419246092553,"1","0","special municipality",1.05731832139202,0.20547263681592,0.62441637964026,0.170110983543819,1.20787401574803,46,0.669055446788076,0.287761811532636,753
"臺南市南區",0.331576652575307,17491,35260,52751,0.515849056603774,"1","0","special municipality",0.966560020244745,0.192718482297143,0.62193462994963,0.185346887753226,1.03977188197372,47,0.633131504088603,0.352288636627103,766
"臺南市仁德區",0.320582095050964,10442,22130,32572,0.533141477905681,"1","0","special municipality",1.00929004194501,0.200095872829331,0.639703722030648,0.160200405140021,1.24903474903475,45,0.664044506924296,0.360541979481351,791
"臺南市東區",0.34669532910024,27901,52576,80477,0.547721359685444,"1","0","special municipality",0.888924436131858,0.206558487665379,0.628261166952205,0.165180345382416,1.2505028197342,46,0.636422764227642,0.509068167604753,1091
"臺南市關廟區",0.309798657718121,4616,10284,14900,0.532845251228563,"1","0","special municipality",1.06448501550121,0.190883000734165,0.605619702329307,0.203497296936528,0.938012463102657,48,0.671872479106837,0.263173179310122,714
"臺南市中西區",0.35087260034904,12063,22317,34380,0.556243391918604,"1","0","special municipality",0.905099067599068,0.172139546977043,0.612636312191242,0.215224140831715,0.799815235929505,49,0.646307870027547,0.462589970676224,1078
"臺南市安平區",0.348343685300207,9422,17626,27048,0.509778074721465,"1","0","special municipality",0.872546038182125,0.214695586271609,0.660453282327042,0.12485113140135,1.71961266078913,45,0.63546337494157,0.42409238067208,952
"臺南市六甲區",0.335771590372817,2846,5630,8476,0.484799414960301,"1","0","special municipality",1.07089592564574,0.20389312180357,0.585325122638556,0.210781755557875,0.967318643228522,49,0.670845127375657,0.296249494541043,730
"臺南市大內區",0.288162828066417,1076,2658,3734,0.479893690778831,"1","0","special municipality",1.17599799146372,0.162339910003461,0.561439944617515,0.276220145379024,0.587719298245614,53,0.712709670156479,0.207925250478442,642
"臺南市官田區",0.366039533222196,3074,5324,8398,0.486746987951807,"1","0","special municipality",1.03846992153444,0.200534616412724,0.602619620422347,0.196845763164929,1.01873981531776,48,0.677673526514955,0.295008034834897,729
"桃園市觀音區",0.308126669210225,8076,18134,26210,0.505521405646521,"1","0","special municipality",1.08539028539029,0.253149413619968,0.599340209175443,0.14751037720459,1.71614647333497,44,0.659434287685409,0.277957916522939,750
"桃園市龍潭區",0.287086693159458,14882,36956,51838,0.535658731565164,"1","0","special municipality",0.986517907735595,0.229905181571389,0.621267262068694,0.148827556359917,1.54477562619787,45,0.666119600075457,0.369430296170534,873
"桃園市中壢區",0.316003013280977,53274,115313,168587,0.526979503711102,"1","0","special municipality",0.943624106515541,0.221023574294429,0.63789214558643,0.141084280119141,1.56660667019587,44,0.661406666227936,0.413353057142775,921
"桃園市桃園區",0.345210982295112,60327,114427,174754,0.507340393007032,"1","0","special municipality",0.912164530209539,0.21853955206265,0.646537719212985,0.134922728724364,1.61973860244932,44,0.654800540011118,0.432477433358922,1013
"桃園市平鎮區",0.310871124145091,29045,64386,93431,0.531629984746132,"1","0","special municipality",0.963728686728313,0.23110883683457,0.637196034774656,0.131695128390774,1.75487764550265,43,0.658176650634018,0.380437045828388,871
"桃園市八德區",0.319861095268874,25238,53665,78903,0.50526156362645,"1","0","special municipality",0.979110770410119,0.221851699428682,0.64201849520674,0.136129805364578,1.62970701996177,43,0.664024860421027,0.343593281656743,803
"桃園市蘆竹區",0.331062822788251,20705,41836,62541,0.507636245473958,"1","0","special municipality",0.957178307710931,0.225743355032239,0.65676557450559,0.117491070462171,1.92136605909061,43,0.670670869242581,0.389979942251317,1018
"桃園市龜山區",0.340690481588237,21039,40715,61754,0.49253618016431,"1","0","special municipality",0.968164179104478,0.215664267784965,0.648532233235002,0.135803498980033,1.58806120169757,43,0.661350229407909,0.364292476877139,884
"桃園市大園區",0.319482734119653,11241,23944,35185,0.499837618403248,"1","0","special municipality",1.03043872421087,0.240725206332025,0.622135029089433,0.137139764578541,1.75532754538279,43,0.663180833505261,0.304595626160512,812
"桃園市復興區",0.192361249254028,967,4060,5027,0.54454228957608,"1","0","special municipality",1.20881355932203,0.238796807857581,0.616942909760589,0.144260282381829,1.65531914893617,45,0.68812124790867,0.155201259718532,719
"桃園市大溪區",0.307197510050577,11844,26711,38555,0.528492048285112,"1","0","special municipality",1.02480620155039,0.226786625829505,0.611013272077591,0.162200102092905,1.39819040125885,45,0.661678881235242,0.301714117920546,783
"桃園市楊梅區",0.289311362078727,19418,47700,67118,0.510691212830906,"1","0","special municipality",0.990593802296728,0.236527032903319,0.630040585592115,0.133432381504566,1.77263592417576,43,0.667252753338271,0.370300634773399,847
"桃園市新屋區",0.280034969861501,6086,15647,21733,0.558163093027182,"1","0","special municipality",1.13827923750644,0.225375867386276,0.579703161141095,0.194920971472629,1.15624227441286,48,0.68049456898544,0.274370233418073,743
